Archivo,Tag,Latitud,Longitud,Fecha
3D321DF1-8EB5-4454-AB57-3D137DA89557_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
16C9E5C8-4B76-41ED-9133-B8A0330837D5_1_102_o.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5C236555-5393-4700-A6BA-D8A82D359FC2_1_105_c.jpeg,GPS Coordinates,42.48930277777778,-8.883305555555555,2021:06:24 21:36:31
7BEE08FD-875A-4813-A9F9-194F6ACB9B3A.heic,GPS Coordinates,42.188736111111105,1.336086111111111,2020:10:24 12:40:58+02:00
01DA64A1-C652-4B57-9353-4D3F845EC311_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5A891F23-7F40-4B7F-99DB-E600F46FFE04_1_105_c.jpeg,GPS Coordinates,43.30278333333333,-4.817724999999999,2021:06:26 13:46:17
6BBB0B2C-615A-4ED9-AC8E-62666EFF3A5C_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1A9674A1-3242-4F57-8A90-1DEBE96814EC_1_105_c.jpeg,GPS Coordinates,42.76864722222222,-7.309383333333333,2021:08:25 09:31:48
7BEF87C1-D781-422A-A848-EBEB6D617DDA_1_105_c.jpeg,GPS Coordinates,41.35780833333334,2.101186111111111,2020:01:26 11:39:35
1C19CEDF-0961-4D94-A5C3-50C4C95C4C2C_1_105_c.jpeg,GPS Coordinates,42.574469444444446,-8.877355555555557,2021:06:23 17:58:04
3E82DF0F-4240-4F01-930F-4358C3B2CDC0_1_105_c.jpeg,GPS Coordinates,49.61447777777778,6.135808333333333,2023:08:15 17:56:12
8B341F53-D13C-465D-83EE-7CF2AC207481.heic,GPS Coordinates,43.09816388888889,0.051025,2020:08:16 09:18:58+02:00
35B8AF7F-1024-4B75-B048-1C8FA1BE0CDF_1_105_c.jpeg,GPS Coordinates,42.771633333333334,-7.311544444444444,2021:08:25 09:44:48
34C0A9C4-41AF-4AFD-8C3F-637972400FE0_1_105_c.jpeg,GPS Coordinates,43.09492777777778,-0.048258333333333334,2020:08:16 12:15:22
9E879B02-4284-4891-A0D8-17F08C421712_1_105_c.jpeg,GPS Coordinates,40.78284444444444,-1.6315555555555556,2020:10:10 19:25:27
3CD71006-E1C6-4078-A9AB-56F14B96BF8E_1_105_c.jpeg,GPS Coordinates,42.024005555555554,2.4650083333333335,2023:07:01 11:48:03
2CAD70BE-8344-42C1-ABF7-38C9010854E7_1_105_c.jpeg,GPS Coordinates,42.0241,2.4650222222222222,2023:07:01 11:47:58
6F769D87-65D6-4E74-BC07-AF8B5BF515BB_1_105_c.jpeg,GPS Coordinates,40.786925,-1.3607694444444445,2020:10:10 19:11:41
2BAAD586-97F5-489A-9D46-855EF260D6F5_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
20A868F6-2C10-4022-ADEF-E84F90E63582_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
0F726FF5-7D72-4B65-8B33-D4D6A87B9DC1.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1D188DE2-65FF-435F-9A2C-6BA37D803F07_1_105_c.jpeg,GPS Coordinates,41.051024999999996,-0.13220555555555555,2020:10:11 19:47:29
5E0C77F6-9354-4020-9FA1-81618DFCAA11_1_105_c.jpeg,GPS Coordinates,42.523158333333335,-8.739194444444443,2021:06:24 20:05:27
3A04EEFA-2124-4601-BA31-E36FBCA3EADC_1_105_c.jpeg,GPS Coordinates,42.454930555555556,-8.923358333333333,2021:06:24 14:04:34
6B665643-EA1B-4848-AE4A-06964ED0D489_1_105_c.jpeg,GPS Coordinates,41.351775,2.136936111111111,2021:07:11 13:31:11
8C738CEA-1809-43F2-BE45-FA3E71B4CBF1_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
10DCFCFD-E328-42DB-BE8B-4E0F32646ED2_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9CD09ED4-DB3E-4D80-9ADB-8C85C43485F6_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
026B08B4-67D7-41AC-8B72-9FC1201415EB.heic,GPS Coordinates,52.24985,21.012527777777777,2022:12:26 19:55:54+01:00
3BB9BB11-191F-4F5A-9E4E-B7E4183F9371_1_105_c.jpeg,GPS Coordinates,48.85768888888889,2.2951166666666665,2023:08:04 22:12:59
7F29ECD6-9299-4DBB-8612-572246A37AB3_1_105_c.jpeg,GPS Coordinates,41.79032222222222,2.255602777777778,2020:07:25 13:10:30
6BB488AE-4658-48F5-B6E7-A714E4832D31_1_105_c.jpeg,GPS Coordinates,42.497283333333336,0.14352777777777778,2023:07:28 19:00:29
3B7627AB-E297-4636-8515-3DC8F2720F17_1_105_c.jpeg,GPS Coordinates,41.33792777777778,1.5785138888888888,2021:10:24 15:11:18
5EB5BD89-298A-4ED1-9768-8166B7880D7E_1_105_c.jpeg,GPS Coordinates,52.23820833333333,21.017958333333333,2022:12:26 23:22:30
1FC80E5C-2630-41C9-9493-1CE12F938345_1_105_c.jpeg,GPS Coordinates,42.880516666666665,-8.545636111111111,2021:08:31 14:37:24
31C74E03-BC71-4618-846C-B6613B881E6E_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
4DE16F1A-0BAD-4D82-89DE-AAD178738E09_1_105_c.jpeg,GPS Coordinates,40.78686944444444,-1.361127777777778,2020:10:10 19:11:43
2B2824DB-AE6C-48C6-ABA2-7FEABD7CC677_1_105_c.jpeg,GPS Coordinates,40.95024444444445,-4.126799999999999,2021:06:20 12:32:17
7E52E4B2-9B44-494D-90B7-1FA1C513E1C7_1_105_c.jpeg,GPS Coordinates,43.309911111111106,-4.732694444444444,2021:06:26 12:41:33
4AA0F0D1-A42C-4874-BA88-9D118BEC7889_1_105_c.jpeg,GPS Coordinates,44.056713888888886,3.1210555555555555,2023:08:16 18:44:38
0F8ED56A-B9F3-4CBB-A2AF-2AA7D16C4230.png,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
0D724974-03B5-4EE0-80B4-8D4BF0A2E106_1_105_c.jpeg,GPS Coordinates,52.240975,21.016005555555555,2022:12:26 22:33:33
8DDD7433-49CF-4A19-B3E2-244EFA2A38A5.heic,GPS Coordinates,41.00755,0.9205972222222222,2020:10:10 17:04:19+02:00
5EE8B321-CAF2-494F-8BA4-B23999C274FC_1_105_c.jpeg,GPS Coordinates,40.794602777777776,-1.7007083333333333,2020:10:10 19:29:04
6F16B4BA-8CD2-40E4-BAD7-8A1430CBA3EE_1_105_c.jpeg,GPS Coordinates,40.94671666666666,-4.116894444444444,2021:06:19 21:39:00
9AB7C1A2-3549-4A4F-A79E-531E64F76EF6_1_105_c.jpeg,GPS Coordinates,42.807674999999996,-7.6154972222222215,2021:08:26 19:48:03
2CC8A96D-DD58-4630-B816-2C53340AD7DF_1_105_c.jpeg,GPS Coordinates,41.476172222222225,2.1765805555555553,2023:07:27 12:53:39
2CDA99D0-24B1-4E6E-8125-72CA81DBEBEC_1_105_c.jpeg,GPS Coordinates,43.251777777777775,-4.835447222222222,2021:06:26 17:43:31
3E4247BF-F6DA-46BD-A690-5F99A0286D17_1_105_c.jpeg,GPS Coordinates,40.947936111111105,-4.117872222222222,2021:06:19 21:53:06
0AC9B928-529B-4D6B-BDEC-4790F269B710.heic,GPS Coordinates,41.23558333333333,1.841088888888889,2023:01:14 14:54:43+01:00
36B4B341-1B14-4B6B-ACEC-1B6FACB23BE6_1_105_c.jpeg,GPS Coordinates,41.35779166666667,2.1012222222222223,2023:07:14 17:42:20
0C8AEDDE-BA00-42FB-AEF6-34996D49B801.heic,GPS Coordinates,42.19101388888888,7.799833333333333,2021:06:21 21:20:04+02:00
07B3451C-5809-4F2A-A11E-3E9D36D96541_1_105_c.jpeg,GPS Coordinates,41.35766111111111,2.1404083333333332,2020:09:26 14:57:16
7B2F4BB0-6E95-4BED-BDD3-2615C9388C7C_1_105_c.jpeg,GPS Coordinates,42.84195277777778,-7.7358,2021:08:28 11:05:42
6EB85B35-03FE-4A65-A54C-C94F3F65647B_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5EDBB9A3-6720-4A42-BD5B-66358D0FB519_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8BB980D2-94D4-408F-B555-94DD7F4CF117.heic,GPS Coordinates,41.00757222222222,0.92065,2020:10:10 17:04:46+02:00
9B288470-D8A9-40C1-A07D-CBF9AE058E40.heic,GPS Coordinates,41.640166666666666,1.8506305555555556,2021:03:28 15:45:27+02:00
5FF88123-CFDD-4E56-AC44-39D995F0BF59_1_105_c.jpeg,GPS Coordinates,52.24166944444445,21.015930555555556,2022:12:26 21:16:16
6C0FD54F-D29D-49D9-A882-7B0BE820AEA8_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3B3CADB0-8E2C-4A38-A493-16BBF82EF895_1_105_c.jpeg,GPS Coordinates,50.60002777777778,3.41375,2023:08:13 17:34:27
3F4B2575-C056-4E05-BB77-431FE4F11896.heic,GPS Coordinates,41.788624999999996,2.2543527777777776,2020:07:25 11:57:49+02:00
9D03D029-E68B-4AD2-ACA8-28644BD7CF94_1_105_c.jpeg,GPS Coordinates,43.553463888888885,-6.9927,2021:06:25 17:34:35
8C72518B-3003-46E8-B7C3-1C1AB3E0567F_1_105_c.jpeg,GPS Coordinates,42.84497777777778,-2.6780916666666665,2021:06:27 14:18:29
0C2DCB11-D2BE-4F8A-82CE-DCBA546C3CB8_1_105_c.jpeg,GPS Coordinates,43.251155555555556,-4.835786111111111,2021:06:26 16:22:45
25F5696A-3EBA-4B97-A95C-714A12A2FC14_1_105_c.jpeg,GPS Coordinates,53.39953888888889,6.451488888888889,2023:08:10 16:11:17
3DB07191-19F3-467A-BE3E-C02FCBBE2D71_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9D38A838-D015-40D2-82AD-EE03405AA87E_1_105_c.jpeg,GPS Coordinates,41.04311666666666,-0.5028805555555556,2020:10:10 13:39:04
0CDC6836-7087-42F5-ACC3-676A701562ED_1_105_c.jpeg,GPS Coordinates,41.63773333333333,1.8494138888888891,2020:10:17 09:41:17
0F978830-75D2-44DD-A356-10B0559C9574_1_105_c.jpeg,GPS Coordinates,43.553149999999995,-6.995466666666667,2021:06:25 16:44:17
9E8AD4AA-A24C-424B-84DD-C64FB2C0EDD7_1_105_c.jpeg,GPS Coordinates,42.8457,-2.6758944444444444,2021:06:27 14:24:28
4B59B902-3DC6-4F9A-A1E8-35B7789D7F77.heic,GPS Coordinates,40.44110833333333,2.2696388888888888,2020:10:11 11:50:23+02:00
3C2D4300-83D0-40E5-B31C-F6A799999212.heic,GPS Coordinates,41.11740555555556,1.2558916666666666,2023:01:14 13:26:39+01:00
31DB0C15-93D5-4A83-A711-A9C3F19993A3_1_105_c.jpeg,GPS Coordinates,43.55300833333333,-6.995369444444444,2021:06:25 16:40:50
1DF9E350-6100-460C-9C7B-84F34E6643DB_1_105_c.jpeg,GPS Coordinates,50.60625833333334,3.3846861111111113,2023:08:14 15:04:17
9EB15B40-C910-4773-83FD-9130066C398D_1_201_a.heic,GPS Coordinates,11.854230555555555,77.03881111111112,2022:07:13 00:34:25+02:00
4DE2C284-6EC5-4C08-B061-03E31AEB55AC_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
2C1976B3-294E-4E88-B69C-B0B78E3A377B_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8DED2E5E-7F92-4C29-9F3B-5B8304D9559C.heic,GPS Coordinates,42.18960277777777,1.333836111111111,2020:06:27 11:46:24+02:00
05AFF28C-4791-475E-9162-C6D2327A121E_1_105_c.jpeg,GPS Coordinates,-11.854402777777777,-77.03873333333333,2022:07:12 12:45:46
27D2358D-8A58-4CA9-95CD-E9F5FF8465B5_1_105_c.jpeg,GPS Coordinates,42.519463888888886,-8.813836111111112,2021:06:23 14:24:25
2C7EAF3F-1237-43B3-B6CC-F53F8C364570_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1C56E9BE-A451-4161-8492-BC16C7879CD1.heic,GPS Coordinates,42.188491666666664,1.334875,2020:10:24 12:00:17+02:00
14AEA882-A99D-4385-857A-9BE362806859_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5AF7355E-DD8D-4538-9BCC-9A73CCEBA166_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8CAF233F-EB9D-4BBC-8130-0050AFAE9E92.png,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9FDDDF48-C23A-48AD-BFA1-F8AA94028B67_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3C67447B-C775-47DD-BD5F-11474FE4A49C_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5F1DABD2-3B0A-4C7C-AAF4-F0BE87CCB50E_1_105_c.jpeg,GPS Coordinates,42.574444444444445,-8.877322222222222,2021:06:23 17:57:42
1C1DDFDA-B85C-4DD2-AF74-2D47E7B2999B_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
00A5B904-612E-4D22-B90E-E25289FF41E3_1_105_c.jpeg,GPS Coordinates,40.863261111111115,-0.8367416666666667,2020:10:10 18:36:17
02C7146E-962F-4CE7-8D72-82445A4A2C30_1_105_c.jpeg,GPS Coordinates,51.203425,3.2232722222222225,2023:08:07 17:12:37
17DDF52B-F8E7-4152-A47B-74DE7BF37B77_1_105_c.jpeg,GPS Coordinates,42.57446666666667,-8.877355555555557,2021:06:23 17:58:00
4B971F64-5A42-4F07-B11E-BDAE76CC11B6_1_105_c.jpeg,GPS Coordinates,42.02388888888889,2.4649972222222223,2023:07:01 11:48:54
8ADF171A-9FD2-4AA7-B554-08600021D91F_1_105_c.jpeg,GPS Coordinates,40.95225833333333,-4.131483333333333,2021:06:20 12:41:37
0FB31E6E-9891-4983-99BE-22BBA5E3C2B0_1_105_c.jpeg,GPS Coordinates,42.18951388888888,-7.7981694444444445,2021:06:21 20:23:33
7BE13242-D6C1-4BC4-84A9-CB004B08FDAB_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
2C2907E8-9BFE-46EE-8D9F-12A4B9D996DC_1_105_c.jpeg,GPS Coordinates,41.376866666666665,2.121725,2023:07:01 09:42:16
5E8113C4-5FD4-4A17-994D-90B9A509B55C_1_105_c.jpeg,GPS Coordinates,42.45521666666667,-8.922852777777777,2021:06:24 14:53:39
12C76B90-DBC4-464E-B90C-9C9D9BAF1776_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1E15E188-8678-4553-912E-9849FBF18952_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
6FDA2DB3-A223-48AB-904C-3F16CBF9FC2A_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
0BCFEBE7-5DC2-4886-BDE4-0937AB40FADC_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
2B29DDD7-7933-4CB9-BB24-49B433D5A106_1_105_c.jpeg,GPS Coordinates,41.99442777777778,1.5180055555555554,2021:05:08 18:21:22
25DD0FC8-0D75-46D2-9A91-44D911D2B6E9_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
5A561713-4E13-41CC-8FCC-DB04E6B57663_1_105_c.jpeg,GPS Coordinates,40.895630555555556,0.8182111111111111,2020:08:05 00:19:52
3E27113C-5F9A-4717-997F-98831097BC10_1_105_c.jpeg,GPS Coordinates,40.94786944444444,-4.118213888888889,2021:06:19 21:56:13
0AC9B8D7-E2A8-4EBC-9EDE-2D4682063EAF_1_105_c.jpeg,GPS Coordinates,52.23820555555556,21.01796388888889,2022:12:26 23:22:30
8BE7A5B1-55ED-464E-A318-B4EAF26568E9.heic,GPS Coordinates,53.39984166666667,6.450694444444444,2023:08:10 16:19:16+02:00
28B98140-E3F4-41C3-B665-93A57B88BB8B_1_105_c.jpeg,GPS Coordinates,42.285244444444444,3.2848055555555553,2023:07:26 19:48:04
6E3D3415-B91C-4EEA-8DE9-AB26CECCDEA9_1_105_c.jpeg,GPS Coordinates,42.188511111111104,-7.801388888888889,2021:06:21 21:08:41
18DC7FC0-3CFA-4CC5-87EC-970396FABC5B_1_105_c.jpeg,GPS Coordinates,52.240969444444445,21.015977777777778,2022:12:26 22:33:27
06BFF328-25DF-4FCD-93D3-F473EFD0E900.heic,GPS Coordinates,42.91280833333333,9.11793888888889,2021:09:03 12:25:15+02:00
4B77C1CA-6A6B-4708-B351-F5BD38FD4E51.heic,GPS Coordinates,40.475072222222224,2.1843388888888886,2020:10:11 12:55:41+02:00
3FB23525-39F1-4714-99C8-683FC166C136_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
8D1E7612-FBC9-4B6A-BAA8-ACCD116BAA20_1_105_c.jpeg,GPS Coordinates,42.87848611111111,-8.543811111111111,2021:09:02 20:50:43
7AEEA6ED-3F64-4CD7-B5B0-539CE59B24D6_1_105_c.jpeg,GPS Coordinates,40.95226388888889,-4.131477777777778,2021:06:20 12:41:36
7D4EF001-2317-48DC-99B1-236023202502.heic,GPS Coordinates,37.31811944444445,3.324486111111111,2022:01:18 13:14:00+01:00
5B70CBF1-0DFA-4220-BF3C-4A6C01EDEBF0_1_105_c.jpeg,GPS Coordinates,51.203408333333336,3.223227777777778,2023:08:07 17:12:12
3E630303-477E-46CB-B26C-863841109311_1_105_c.jpeg,GPS Coordinates,40.95306111111111,-4.132147222222222,2021:06:20 11:31:16
0016C459-8044-4BD0-ADF5-C90BB3FC9AA1.heic,GPS Coordinates,41.64010555555556,1.8504555555555557,2021:03:28 15:33:36+02:00
7FAFD080-C36E-46CB-A39E-7BFE14686818_1_102_o.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
21FDC6B3-7C3D-4088-ABB4-A4A899D06DF4_1_105_c.jpeg,GPS Coordinates,52.241675,21.01592777777778,2022:12:26 21:16:25
4D56D02A-A873-4D96-93F0-E30E0BDD0BEE_1_102_o.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9C91A129-0D58-4236-B44B-E28ACEBC54DF_1_105_c.jpeg,GPS Coordinates,41.79854722222222,2.216094444444445,2020:09:25 13:06:39
23AC7216-4C18-4FDA-A687-761C1D66961D_1_105_c.jpeg,GPS Coordinates,40.949416666666664,-4.116969444444444,2021:06:19 22:30:23
4AE83E00-E1D5-4E92-A0A4-241AB12F4972_1_105_c.jpeg,GPS Coordinates,43.32325277777778,-4.583897222222222,2021:06:26 11:35:40
09BF2031-0C9A-4630-994C-8C8F38C877F9.heic,GPS Coordinates,43.11547222222222,0.28276388888888887,2020:08:16 14:56:30+02:00
01D99F42-01CC-4E99-9EB1-B989FADAC171_1_105_c.jpeg,GPS Coordinates,43.251125,-4.835761111111111,2021:06:26 16:22:42
4DBC3225-A8F4-4013-8D9E-E509F1A7E167_1_105_c.jpeg,GPS Coordinates,42.48612222222222,-8.845072222222223,2021:06:22 18:23:50
16AA002A-0E5E-4E69-BFD0-5743C6DD71B7_1_105_c.jpeg,GPS Coordinates,42.4866,-8.847027777777779,2021:06:22 17:53:24
7B299746-5900-49F9-885C-84208CEA986B_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
7D291335-23A6-410F-B033-01E1D15BB11F_1_105_c.jpeg,GPS Coordinates,52.241683333333334,21.015933333333333,2022:12:26 21:16:27
9EA90DDA-B4AA-466D-B079-F7EE430715D4_1_105_c.jpeg,GPS Coordinates,40.952311111111115,-4.131777777777778,2021:06:20 12:39:04
6F3B9FA5-26EF-4A97-99D5-60864D34D36D_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3C904AFD-B519-4DC5-8773-96C79676E499_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
2C01D676-3A33-443F-B043-F5AD28E05E30_1_105_c.jpeg,GPS Coordinates,42.89896111111111,-8.444733333333334,2021:08:31 11:22:48
22DC2474-7F62-4E27-B7FC-5FF807995207_1_102_o.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
22C83A48-3E06-4AEC-AAB1-B14F908BF047_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
7B61C765-FAE0-4449-965D-14081DCF0609_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
7C998E69-5C12-40F1-98E0-8CDD924B05D7.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
1F681484-80FA-48A2-8B02-EEBBB3AF77F7_1_105_c.jpeg,GPS Coordinates,41.639202777777776,1.8421416666666668,2020:10:17 11:02:35
7D4D29FA-0CC3-44AD-BF6A-54E5EE23BC81_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
0B6A9102-6164-4C4A-B50A-E48B5491A011_1_201_a.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
31A7452B-FE55-4FD4-8BA4-677FA53F135F_1_105_c.jpeg,GPS Coordinates,40.95024444444445,-4.126799999999999,2021:06:20 12:32:21
0A9FFB73-F3A8-477F-8855-E76899457963_1_105_c.jpeg,GPS Coordinates,41.482505555555555,2.1767749999999997,2020:07:18 09:30:28
9E59B5A2-0FBF-4690-B6A6-23294F7FBD21_1_105_c.jpeg,GPS Coordinates,42.13221111111111,3.117252777777778,2021:04:04 16:38:39
4A08DE14-BCB1-4081-A6A4-BD3BB93B17EC_1_105_c.jpeg,GPS Coordinates,41.36097777777778,2.1024444444444446,2023:06:26 20:56:47
1FA37418-477E-4660-ADA5-1CC2F6D2546E_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
4C2A648E-3C39-4550-8B3C-D47D35196981_1_105_c.jpeg,GPS Coordinates,42.491705555555555,-8.857980555555555,2021:06:22 22:55:23
3BBD8DCD-F255-4FC7-817D-8356CA596470_1_105_c.jpeg,GPS Coordinates,40.94942222222222,-4.11698611111111,2021:06:19 22:30:28
17C6C9AD-54E4-4A2F-A352-9443A050E803_1_105_c.jpeg,GPS Coordinates,41.35978333333333,2.099438888888889,2023:06:18 16:38:03
6EAEB0AD-1920-41A2-9362-04788F133DD0_1_105_c.jpeg,GPS Coordinates,42.487775,-8.849347222222223,2021:06:22 17:11:19
9B7F5E1F-D51E-43FA-8D09-79FA125312DC_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
9B5EF24A-6DCB-473C-B8EA-0127B842DD68_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3B564102-4B37-4B89-ABB6-35ED660E7AC1_1_105_c.jpeg,GPS Coordinates,50.63671388888889,3.064025,2023:08:12 22:17:46
6C0E78F3-F25E-4A50-9C11-F089B1330E15_1_105_c.jpeg,GPS Coordinates,41.369725,2.171936111111111,2020:12:08 13:22:43
5C41E63B-9469-490C-9A77-09012DF3136E_1_105_c.jpeg,GPS Coordinates,41.48154166666667,2.1823194444444445,2023:07:27 13:40:44
3BB0DC0B-C4A2-47E5-8048-37CDD4395036_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
4E64189B-D854-49FE-A6F2-E53D2ADCFE2E_1_105_c.jpeg,GPS Coordinates,48.886494444444445,2.3096194444444444,2023:08:05 14:32:52
3F1394E4-8C46-4381-B982-107E4858CF24_1_105_c.jpeg,GPS Coordinates,42.41003333333333,-7.632708333333333,2021:06:21 18:01:54
0A80178D-60BD-4F62-8A7E-8DFF879C6D49_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
0CD1FC3F-0BBA-4144-A9D0-53D1A817C66D_1_105_c.jpeg,GPS Coordinates,No hay parametros en el archivo para latitud,No hay parametros en el archivo para longitud,No hay parametros en el archivo para fecha
3D0FAD7E-B1CC-4E15-91D9-0FB0B176927C_1_105_c.jpeg,GPS Coordinates,41.371175,2.151275,2021:06:13 23:05:57
1EA2457D-D890-4CB7-B4FC-DD2C589D1A68_1_105_c.jpeg,GPS Coordinates,42.18852222222222,-7.801413888888889,2021:06:21 21:08:06
7D1A8785-19DF-4F9B-A410-0902B1C9F615.heic,GPS Coordinates,41.11568888888889,1.2566388888888889,2023:01:14 12:37:41+01:00
4EEBE54F-EE6E-4A98-9C21-CF5162AC0035_1_105_c.jpeg,GPS Coordinates,42.48764166666667,-8.849058333333334,2021:06:22 17:44:16
1EF9DD8A-57F8-4342-A726-AE05F2ECDEBA_1_105_c.jpeg,GPS Coordinates,52.238225,21.017955555555556,2022:12:26 23:22:27
4DEF006A-AA19-4C7E-B6EE-6289D865D45E_1_105_c.jpeg,GPS Coordinates,42.18949444444444,-7.798172222222222,2021:06:21 20:23:41
